"id","brgrId","lokationId","dato","vindretning","vindstyrke","precipitation","cloud","temp","tid","bem"
"283","1","17","2009-05-11",,"0",,,"0",,
"284","1","17","2007-02-09",,"0",,,"0",,
"285","1","17","2011-02-08",,"0",,,"0",,
"286","1","17","2008-04-25",,"0",,,"0",,
"287","1","17","2009-06-04",,"0",,,"0",,
"288","1","17","2011-02-22",,"0",,,"0",,
"289","1","17","2007-01-30",,"0",,,"0",,
"290","1","18","1960-01-01",,"0",,,"0",,
"291","1","18","2002-05-06",,"0",,,"0",,
"292","1","18","2001-06-14",,"0",,,"0",,
"293","1","18","2002-06-13",,"0",,,"0",,
"294","1","18","2008-06-07",,"0",,,"0",,
"295","1","18","2001-06-06",,"0",,,"0",,
"296","1","18","2001-05-07",,"0",,,"0",,
"297","1","18","2004-02-16",,"0",,,"0",,
"298","1","18","2001-05-21",,"0",,,"0",,
"299","1","18","2002-10-18",,"0",,,"0",,
"300","1","18","2005-05-23",,"0",,,"0",,
"301","1","18","2001-05-14",,"0",,,"0",,
"302","1","18","2006-04-23",,"0",,,"0",,
"303","1","19","2001-05-24",,"0",,,"0",,
"304","1","19","2003-05-10",,"0",,,"0",,
"305","1","19","2001-05-20",,"0",,,"0",,
"306","1","19","2007-01-05",,"0",,,"0",,
"307","1","20","2001-06-05",,"0",,,"0",,
"308","1","21","2002-04-15",,"0",,,"0",,
"309","1","22","2010-04-15",,"0",,,"0",,
"310","1","22","2008-01-01",,"0",,,"0",,
"311","1","22","2005-01-16",,"0",,,"0",,
"312","1","22","2001-10-08",,"0",,,"0",,
"313","1","22","2006-08-01",,"0",,,"0",,
"314","1","22","2002-07-21",,"0",,,"0",,
"315","1","22","2005-05-20",,"0",,,"0",,
"316","1","22","2003-09-19",,"0",,,"0",,
"317","1","22","2005-07-24",,"0",,,"0",,
"318","1","22","2002-09-09",,"0",,,"0",,
"319","1","22","2002-04-14",,"0",,,"0",,
"320","1","22","2002-08-26",,"0",,,"0",,
"321","1","22","2002-10-07",,"0",,,"0",,
"322","1","22","2002-08-23",,"0",,,"0",,
"323","1","22","2003-06-29",,"0",,,"0",,
"324","1","23","2001-06-18",,"0",,,"0",,
"325","1","23","1960-01-01",,"0",,,"0",,
"326","1","23","2002-05-31",,"0",,,"0",,
"327","1","24","2001-07-13",,"0",,,"0",,
"328","1","24","2001-07-10",,"0",,,"0",,
"329","1","24","2001-07-12",,"0",,,"0",,
"330","1","25","2001-07-23",,"0",,,"0",,
"331","1","25","2001-07-24",,"0",,,"0",,
"332","1","26","2004-09-03",,"0",,,"0",,
"333","1","26","2001-07-30",,"0",,,"0",,
"334","1","26","2002-07-26",,"0",,,"0",,
"335","1","26","1981-09-08",,"0",,,"0",,
"336","1","26","1960-01-01",,"0",,,"0",,
"337","1","26","1982-08-20",,"0",,,"0",,
"338","1","27","2001-11-05",,"0",,,"0",,
"339","1","27","2002-11-01",,"0",,,"0",,
"340","1","27","2004-02-17",,"0",,,"0",,
"341","1","27","2004-09-24",,"0",,,"0",,
"342","1","27","2005-05-23",,"0",,,"0",,
"343","1","27","2005-11-18",,"0",,,"0",,
"344","1","27","2007-01-05",,"0",,,"0",,
"345","1","27","2009-10-09",,"0",,,"0",,
"346","1","27","2005-01-21",,"0",,,"0",,
"347","1","27","2009-10-02",,"0",,,"0",,
"348","1","27","2010-10-26",,"0",,,"0",,
"349","1","27","2007-02-03",,"0",,,"0",,
"350","1","27","2002-09-20",,"0",,,"0",,
"351","1","27","2001-08-27",,"0",,,"0",,
"352","1","27","2003-05-09",,"0",,,"0",,
"353","1","27","2003-08-15",,"0",,,"0",,
"354","1","27","2003-12-12",,"0",,,"0",,
"355","1","27","2004-11-05",,"0",,,"0",,
"356","1","27","2004-11-13",,"0",,,"0",,
"357","1","27","2006-05-03",,"0",,,"0",,
"358","1","27","2004-09-06",,"0",,,"0",,
"359","1","27","2010-04-26",,"0",,,"0",,
"360","1","27","2001-11-19",,"0",,,"0",,
"361","1","27","2002-10-21",,"0",,,"0",,
"362","1","27","2003-05-17",,"0",,,"0",,
"363","1","27","2004-01-01",,"0",,,"0",,
"364","1","27","2004-05-24",,"0",,,"0",,
"365","1","27","2004-10-18",,"0",,,"0",,
"366","1","27","2008-04-11",,"0",,,"0",,
"367","1","27","2001-08-13",,"0",,,"0",,
"368","1","27","2003-04-21",,"0",,,"0",,
"369","1","27","2004-05-01",,"0",,,"0",,
"370","1","27","2006-04-22",,"0",,,"0",,
